OUT ID	ITS_AP1	ITS_AP2	ITS_AP3	ITS_AP4	ITS_AP5	ITS_AP6	ITS_AR1	ITS_AR2	ITS_AR3	ITS_AR4	ITS_AR5	ITS_AR6	ITS_AS1	ITS_AS2	ITS_AS3	ITS_AS4	ITS_AS5	ITS_AS6	ITS_BP1	ITS_BP2	ITS_BP3	ITS_BP4	ITS_BP5	ITS_BP6	ITS_BR1	ITS_BR2	ITS_BR3	ITS_BR4	ITS_BR5	ITS_BR6	ITS_BS1	ITS_BS2	ITS_BS3	ITS_BS4	ITS_BS5	ITS_BS6	ITS_BSB1	ITS_BSB10	ITS_BSB2	ITS_BSB3	ITS_BSB4	ITS_BSB5	ITS_BSB6	ITS_BSB7	ITS_BSB8	ITS_BSB9	ITS_BSEB1	ITS_BSEB10	ITS_BSEB2	ITS_BSEB3	ITS_BSEB4	ITS_BSEB5	ITS_BSEB6	ITS_BSEB7	ITS_BSEB8	ITS_BSEB9	ITS_BSPB1	ITS_BSPB10	ITS_BSPB2	ITS_BSPB3	ITS_BSPB4	ITS_BSPB5	ITS_BSPB6	ITS_BSPB7	ITS_BSPB8	ITS_BSPB9	ITS_CEP1	ITS_CEP2	ITS_CEP3	ITS_CEP4	ITS_CEP5	ITS_CEP6	ITS_CER1	ITS_CER2	ITS_CER3	ITS_CER4	ITS_CER5	ITS_CER6	ITS_CES1	ITS_CES2	ITS_CES3	ITS_CES4	ITS_CES5	ITS_CES6	ITS_CP1	ITS_CP2	ITS_CP3	ITS_CP4	ITS_CP5	ITS_CP6	ITS_CPP1	ITS_CPP2	ITS_CPP3	ITS_CPP4	ITS_CPP5	ITS_CPP6	ITS_CPR1	ITS_CPR2	ITS_CPR3	ITS_CPR4	ITS_CPR5	ITS_CPR6	ITS_CPS1	ITS_CPS2	ITS_CPS3	ITS_CPS4	ITS_CPS5	ITS_CPS6	ITS_CR1	ITS_CR2	ITS_CR3	ITS_CR4	ITS_CR5	ITS_CR6	ITS_CS1	ITS_CS2	ITS_CS3	ITS_CS4	ITS_CS5	ITS_CS6	ITS_DP1	ITS_DP2	ITS_DP3	ITS_DP4	ITS_DP5	ITS_DP6	ITS_DR1	ITS_DR2	ITS_DR3	ITS_DR4	ITS_DR5	ITS_DR6	ITS_DS1	ITS_DS2	ITS_DS3	ITS_DS4	ITS_DS5	ITS_DS6	ITS_EP1	ITS_EP2	ITS_EP3	ITS_EP4	ITS_EP5	ITS_EP6	ITS_ER1	ITS_ER2	ITS_ER3	ITS_ER4	ITS_ER5	ITS_ER6	ITS_ES1	ITS_ES2	ITS_ES3	ITS_ES4	ITS_ES5	ITS_ES6	ITS_FP1	ITS_FP2	ITS_FP3	ITS_FP4	ITS_FP5	ITS_FP6	ITS_FR1	ITS_FR2	ITS_FR3	ITS_FR4	ITS_FR5	ITS_FR6	ITS_FS1	ITS_FS2	ITS_FS3	ITS_FS4	ITS_FS5	ITS_FS6	ITS_GP1	ITS_GP2	ITS_GP3	ITS_GP4	ITS_GP5	ITS_GP6	ITS_GR1	ITS_GR2	ITS_GR3	ITS_GR4	ITS_GR5	ITS_GR6	ITS_GS1	ITS_GS2	ITS_GS3	ITS_GS4	ITS_GS5	ITS_GS6	ITS_HP1	ITS_HP2	ITS_HP3	ITS_HP4	ITS_HP5	ITS_HP6	ITS_HR1	ITS_HR2	ITS_HR3	ITS_HR4	ITS_HR5	ITS_HR6	ITS_HS1	ITS_HS2	ITS_HS3	ITS_HS4	ITS_HS5	ITS_HS6	ITS_IEP1	ITS_IEP3	ITS_IEP4	ITS_IEP5	ITS_IEP6	ITS_IER1	ITS_IER3	ITS_IER4	ITS_IER5	ITS_IER6	ITS_IES1	ITS_IES3	ITS_IES4	ITS_IES5	ITS_IES6	ITS_IPP1	ITS_IPP2	ITS_IPP3	ITS_IPP4	ITS_IPP5	ITS_IPP6	ITS_IPR1	ITS_IPR2	ITS_IPR3	ITS_IPR4	ITS_IPR5	ITS_IPR6	ITS_IPS1	ITS_IPS2	ITS_IPS3	ITS_IPS4	ITS_IPS5	ITS_IPS6	negativecontrol	negControl	ITS_SEP1	ITS_SEP2	ITS_SEP3	ITS_SEP4	ITS_SEP5	ITS_SEP6	ITS_SER1	ITS_SER2	ITS_SER3	ITS_SER4	ITS_SER5	ITS_SER6	ITS_SES1	ITS_SES2	ITS_SES3	ITS_SES4	ITS_SES5	ITS_SES6	ITS_SPP1	ITS_SPP2	ITS_SPP3	ITS_SPP4	ITS_SPP5	ITS_SPP6	ITS_SPR1	ITS_SPR2	ITS_SPR3	ITS_SPR4	ITS_SPR5	ITS_SPR6	ITS_SPS1	ITS_SPS2	ITS_SPS3	ITS_SPS4	ITS_SPS5	ITS_SPS6	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
e9c01e465a63d118ebf4b1953cb893bc	66	76	52	25	28	63	148	55	838	80	49	488	348	142	102	410	24067	292	0	0	0	0	0	0	0	0	85	0	0	49	22	72	0	118	342	40	127	0	136	0	0	76	143	32	78	72	282	762	534	73	986	272	1034	104	271	0	0	0	10	80	44	47	0	0	0	0	168	244	297	202	155	189	143	197	69	169	186	74	2301	4904	2582	575	762	6098	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	44	37	53	0	27	0	55	0	0	108	15	0	0	35	405	0	30	43	170	0	22	0	0	0	0	41	11	76	0	0	31	217	35	1909	3348	126	72	0	0	0	0	0	0	0	0	20	0	0	0	55	100	121	122	70	64	0	0	0	0	0	0	0	0	0	0	0	59	60	0	0	1250	64	22	0	0	0	0	0	0	0	0	301	0	0	0	126	196	272	85	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	33	0	22	0	84	63	38	0	459	163	219	237	1129	1180	5141	1581	2866	172	88	120	6	0	13	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	26	34	46	0	92	121	132	66	0	61	1399	468	1430	142	280	105	72	79	48	109	118	91	99	135	95	128	77	92	62	80	33	56	56	46	1%| k__Fungi; p__Ascomycota; p__Leotiomycetes; p__Helotiales; p__Unidentified_Helotiales; p__Unidentified_Helotiales; p__Unidentified_Helotiales	-	-	-	-	-	-	-	Unassigned	-
74220d7cc188f03b9899d837f2f58e89	0	0	0	0	0	0	28	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	123	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	502	369	392	66073	350	190	214	149	265	398	177	606	294	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	192	208	287	408	109	110	312	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0.909%| k__Fungi; p__Ascomycota; p__Dothideomycetes; p__Pleosporales; p__Didymellaceae; p__Stagonosporopsis; p__Unidentified_Stagonosporopsis	Stagonosporopsis	13	Pathotroph	|Plant Pathogen|	Microfungus	NULL	Probable	NULL	b'P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
2553022b6e185e422a438007094bf37c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	267	291	279	191	261	58292	122	138	117	113	140	107	408	164	166	40	18	36	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	173	145	170	280	133	102	175	371	58	0	28	0	0	0	0	0	0	0	0	35	0	0	0	0	0	170	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	129	0	0	0	50	35	0	19	34	5610	36	70	52	32	39	409	23	21	0	26	0	0	1%| k__Fungi; p__Ascomycota; p__Eurotiomycetes; p__Eurotiales; p__Aspergillaceae; p__Penicillium; p__Unidentified_Penicillium	Penicillium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	As foliar_endophyte (Põlme et al. 2020); As mycoparasite (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany ((https://www.irg-wp.com/irgdocs/details.php?d6493033-c9ea-40f3-8e3e-5697f32d640d)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
9472f012632452de3a11aaf4a8c3da82	0	0	0	0	0	0	0	0	0	0	0	0	0	17	27	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61082	355	521	1145	915	270	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	95	132	200	175	81	34	133	328	324	300	210	127	158	229	141	111	64	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	181	0	0	0.818%| k__Fungi; p__Ascomycota; p__Sordariomycetes; p__Hypocreales; p__Nectriaceae; p__Fusarium; p__Unidentified_Fusarium	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Possible	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); Causing damping-off disease (Põlme et al. 2020); Decay leaf, fruit, seed, roots, soil, animal material (Põlme et al. 2020); Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Schroers, et al. 2016. Mycologia 108:806-819 ((https://doi.org/10.3852/15-255)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))'
70f25953137625f7d93448a323ac0df2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	61	42	96	81	51	52	63	69	26	25	301	125	300	571	100	292	327	129	246	145	64	112	52	102	0	89	49	0	0	50	0	0	31	32	22	365	163	198	0	0	0	0	0	0	81	66	44	523	343	129	1792	865	1367	2711	793	324	440	805	261	404	799	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	49	31	31	0	0	427	236	333	114	128	164	612	1938	157	274	1247	704	699	379	833	507	468	729	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	321	455	1084	401	353	695	4753	5512	4681	3839	3144	5595	1796	1070	338	1605	1239	1021	0.571%| k__Fungi; p__Ascomycota; p__Sordariomycetes; p__Sordariales; p__Unidentified_Sordariales; p__Unidentified_Sordariales; p__Unidentified_Sordariales	-	-	-	-	-	-	-	Unassigned	-
9836f969a56133172cecad7df9626860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	416	399	57093	251	298	191	194	102	139	195	171	452	233	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	158	245	270	302	112	133	281	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	1%| k__Fungi; p__Ascomycota; p__Leotiomycetes; p__Thelebolales; p__Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae	Pseudeurotiaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	Saprobic on woody tissue and rotting vegetation, often isolated from soil (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
efcf05d89faf46d9dff4f57503ee91e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	59	74	81	65	0	50	0	0	52	386	490	499	937	199	497	591	191	325	238	0	48	52	126	0	58	0	0	0	0	0	0	0	0	26	340	142	163	0	0	0	0	0	0	100	61	0	587	389	144	891	572	1251	1613	639	341	306	775	224	493	711	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	281	416	364	230	331	610	890	190	256	632	919	537	341	919	521	402	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	514	900	323	3856	759	3932	4837	4212	3275	3318	5186	1186	965	457	1356	1557	984	0.909%| k__Fungi; p__Ascomycota; p__Leotiomycetes; p__Thelebolales; p__Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae	Pseudeurotiaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	Saprobic on woody tissue and rotting vegetation, often isolated from soil (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
9749a84d1809401b092a02ab4caa150f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	59	0	0	0	55	0	0	0	335	404	418	813	110	428	407	138	269	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	136	128	0	0	0	0	0	0	102	42	0	573	575	219	668	417	781	733	375	139	322	725	225	446	683	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	363	453	402	785	176	450	967	1862	309	250	639	835	426	321	924	478	260	672	0	0	0	0	0	0	66	74	0	22	0	0	30	0	0	0	0	0	0	0	249	461	995	247	4922	536	1980	6472	2972	1982	2657	3146	820	915	332	1093	1186	1020	0.909%| k__Fungi; p__Ascomycota; p__Leotiomycetes; p__Thelebolales; p__Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae	Pseudeurotiaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	Saprobic on woody tissue and rotting vegetation, often isolated from soil (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
6b76917ce6a56b45e66e3b535f7e425d	31	26	0	0	0	0	622	64	96	24	0	666	369	526	1116	278	959	332	0	29	0	13	36	15	30	2035	769	0	51	212	95	381	178	167	1217	248	666	507	946	198	102	749	124	280	982	542	163	203	239	85	182	223	214	130	111	53	0	0	0	0	0	0	0	0	0	0	342	3617	108	128	107	137	85	88	53	61	323	142	1440	1259	1258	912	197	289	0	28	0	0	24	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	315	0	0	0	0	77	55	37	0	48	86	465	30	82	47	400	0	0	0	0	0	0	0	32	107	0	0	0	216	273	394	258	124	241	0	17	24	0	24	0	35	111	200	0	37	93	270	330	342	420	541	361	28	24	0	0	0	0	0	27	0	0	0	0	148	182	153	340	112	679	0	37	27	0	0	0	155	40	69	13	261	64	481	413	757	275	60	205	22	13	0	6	0	0	0	22	0	30	38	259	65	511	79	101	45	30	0	24	0	20	0	24	370	258	142	335	1571	2706	740	2037	3680	0	0	0	0	0	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	0	51	0	0	29	49	58	0	0	0	22	474	166	604	315	190	61	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	1%| k__Fungi; p__Ascomycota; p__Leotiomycetes; p__Helotiales; p__Unidentified_Helotiales; p__Unidentified_Helotiales; p__Unidentified_Helotiales	-	-	-	-	-	-	-	Unassigned	-
f3906bf2e4a0475b4ca7608637ae3bf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	32	0	0	0	0	0	284	367	376	714	88	357	388	117	230	202	0	0	30	0	0	0	0	21	0	0	0	0	0	0	0	260	127	134	0	0	0	0	0	0	109	0	0	678	664	146	525	442	796	1020	424	204	217	495	160	372	425	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	348	288	333	475	147	276	441	1973	145	163	428	830	325	201	624	359	250	517	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425	353	4518	387	2674	1195	2555	3437	2954	2158	2271	3842	800	735	259	838	1042	737	0.818%| k__Fungi; p__Ascomycota; p__Leotiomycetes; p__Thelebolales; p__Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae; p__Unidentified_Pseudeurotiaceae	Pseudeurotiaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Microfungus	NULL	Probable	Saprobic on woody tissue and rotting vegetation, often isolated from soil (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
656ecfed928079dc3707e85ce2eebbd1	0	0	0	0	11	0	52	0	65	0	27	53	48	45	109	76	45	55	0	0	0	0	0	0	0	20	43	0	24	0	28	27	22	25	19	27	99	27	30	105	20	40	21	77	26	123	35	38	54	0	35	36	37	0	96	0	0	0	0	0	0	0	0	0	0	0	511	86	35	139	51	681	0	235	20	0	46	72	229	84	99	129	29	29	0	0	8	0	0	0	169	30822	54	802	185	147	271	140	131	0	0	0	0	0	0	0	0	0	11	0	24	0	0	0	19	0	13	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	44	15	23	28	0	30	0	0	0	0	0	0	0	0	0	0	13	0	47	30	21	33	13	30	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	26	32	52	16	0	42	0	0	0	0	0	0	18	0	10	0	0	0	17	8	0	10	0	0	28	41	12	6251	32	17	61	46	0	46	108	113	40	141	106	67	23	0	1213	137	132	194	217	78	60	172	192	306	292	173	182	194	233	0	0	86	0	40	49	38	9	0	30	78	81	37	0	63	49	108	75	156	22	321	30	0	0	15	0	0	25	0	0	0	15	0	321	0	0	0	0	1%| k__Fungi; p__Ascomycota; p__Eurotiomycetes; p__Eurotiales; p__Aspergillaceae; p__Penicillium; p__Unidentified_Penicillium	Penicillium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	As foliar_endophyte (Põlme et al. 2020); As mycoparasite (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany ((https://www.irg-wp.com/irgdocs/details.php?d6493033-c9ea-40f3-8e3e-5697f32d640d)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
bbfd157aebda25804ec6d010b4700661	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	87	0	0	0	0	60	0	0	0	0	128	56	94	0	0	0	0	0	0	0	0	99	0	3394	0	33	24	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	294	109	75	0	0	0	0	0	0	0	0	189	0	43	0	0	0	26	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	98	130	46	49	96	33321	165	225	179	84	90	303	83	59	39	56	123	37	1%| k__Fungi; p__Mucoromycota; p__Endogonomycetes; p__Endogonales; p__Endogonales_fam_Incertae_sedis; p__Densospora; p__Unidentified_Densospora	Densospora	13	Saprotroph-Symbiotroph	|Ectomycorrhizal|-Endophyte-Undefined Saprotroph	Microfungus	NULL	Possible	As root_endophyte (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020)	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as ECM); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'
